Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount_Dependency,Discount_Risk_Profile,eCLV,Engagement_Score
1330,70,1,Gloves,Accessories,63,Texas,M,Indigo,Fall,3.3,0,Express,1,1,50,PayPal,4,2,Heavy Discounter,315,0
1331,30,1,Handbag,Accessories,65,Vermont,M,Charcoal,Fall,2.9,0,Standard,1,1,20,PayPal,2,2,Heavy Discounter,195,2
1332,38,1,Socks,Clothing,91,Maryland,M,Lavender,Spring,3.2,0,Standard,1,1,8,PayPal,2,2,Heavy Discounter,273,-1
1333,66,1,Hoodie,Clothing,60,Alaska,S,Gold,Spring,4.3,0,Store Pickup,1,1,16,Bank Transfer,4,2,Heavy Discounter,300,2
1334,29,1,Pants,Clothing,69,Idaho,M,Lavender,Winter,2.7,0,Next Day Air,1,1,9,Bank Transfer,4,2,Heavy Discounter,345,-3
1335,46,1,Coat,Outerwear,52,West Virginia,S,White,Spring,Unengaged,0,Store Pickup,1,1,12,Venmo,3,2,High Risk (Bargain Hunter),208,-3
1336,56,1,Boots,Footwear,49,Nevada,M,Lavender,Fall,4.8,0,2-Day Shipping,1,1,26,Credit Card,1,2,High Risk (Bargain Hunter),98,4
1337,23,1,Sneakers,Footwear,85,Oregon,M,Charcoal,Spring,4.8,0,Store Pickup,1,1,44,Debit Card,2,2,Heavy Discounter,255,4
1338,37,1,Sweater,Clothing,86,Tennessee,L,Silver,Spring,3.4,0,Express,1,1,19,Credit Card,2,2,Heavy Discounter,258,2
1339,56,1,Handbag,Accessories,51,Alabama,S,Yellow,Winter,2.6,0,Standard,1,1,43,PayPal,2,2,High Risk (Bargain Hunter),153,2
1340,36,1,Belt,Accessories,56,Indiana,L,Olive,Winter,5.0,0,Next Day Air,1,1,5,Bank Transfer,4,2,High Risk (Bargain Hunter),280,-1
1341,40,1,Belt,Accessories,72,Idaho,M,Peach,Fall,4.4,0,Next Day Air,1,1,5,Debit Card,4,2,Heavy Discounter,360,-1
1342,26,1,Hoodie,Clothing,27,Rhode Island,XL,Yellow,Fall,Unengaged,0,Standard,1,1,31,Bank Transfer,4,2,High Risk (Bargain Hunter),135,0
1343,57,1,Sunglasses,Accessories,43,Arizona,XL,Yellow,Summer,3.4,0,2-Day Shipping,1,1,11,Bank Transfer,3,2,High Risk (Bargain Hunter),172,-3
1344,68,1,Sneakers,Footwear,56,Florida,M,Indigo,Spring,3.4,0,Standard,1,1,34,Bank Transfer,3,2,High Risk (Bargain Hunter),224,0
1345,56,1,T-shirt,Clothing,37,New York,S,Violet,Fall,4.9,0,Next Day Air,1,1,14,Cash,5,2,High Risk (Bargain Hunter),222,-1
1346,40,1,Dress,Clothing,21,Nebraska,M,White,Fall,3.6,0,Standard,1,1,42,Venmo,1,2,High Risk (Bargain Hunter),42,2
1347,44,1,Hoodie,Clothing,91,Mississippi,L,White,Winter,3.0,0,Free Shipping,1,1,15,Venmo,2,2,Heavy Discounter,273,-1
1348,44,1,Sweater,Clothing,95,Vermont,M,Cyan,Summer,3.9,0,2-Day Shipping,1,1,47,Bank Transfer,3,2,Heavy Discounter,380,0
1349,19,1,Belt,Accessories,54,Nebraska,XL,Purple,Spring,3.2,0,Standard,1,1,23,Credit Card,2,2,High Risk (Bargain Hunter),162,2
1350,21,1,Socks,Clothing,36,South Carolina,XL,Black,Spring,3.2,0,Next Day Air,1,1,23,Cash,2,2,High Risk (Bargain Hunter),108,2
1351,31,1,Sunglasses,Accessories,71,Delaware,M,Orange,Fall,4.3,0,Next Day Air,1,1,1,Cash,4,2,Heavy Discounter,355,-1
1352,30,1,Coat,Outerwear,31,Vermont,L,Maroon,Summer,2.8,0,2-Day Shipping,1,1,28,Bank Transfer,4,2,High Risk (Bargain Hunter),155,0
1353,65,1,Hat,Accessories,89,Indiana,XL,Orange,Spring,4.5,0,Next Day Air,1,1,37,Credit Card,2,2,Heavy Discounter,267,4
1354,39,1,Pants,Clothing,83,Oregon,M,Teal,Winter,4.1,0,Next Day Air,1,1,4,Cash,4,2,Heavy Discounter,415,-1
1355,64,1,Backpack,Accessories,42,Maryland,M,Gray,Spring,3.6,0,2-Day Shipping,1,1,21,Bank Transfer,4,2,High Risk (Bargain Hunter),210,0
1356,59,1,Shorts,Clothing,91,Florida,M,Blue,Summer,3.0,0,2-Day Shipping,1,1,50,PayPal,2,2,Heavy Discounter,273,2
1357,49,1,Jacket,Outerwear,61,Indiana,M,Cyan,Spring,4.0,0,Free Shipping,1,1,34,Bank Transfer,5,2,Heavy Discounter,366,2
1358,24,1,Backpack,Accessories,66,Texas,S,Red,Summer,3.5,0,Next Day Air,1,1,20,Cash,4,2,Heavy Discounter,330,0
1359,19,1,Scarf,Accessories,22,Nebraska,XL,Pink,Spring,2.5,0,Store Pickup,1,1,25,Venmo,4,2,High Risk (Bargain Hunter),110,0
1360,27,1,Hoodie,Clothing,68,North Carolina,S,Cyan,Winter,4.3,0,Store Pickup,1,1,26,Bank Transfer,2,2,Heavy Discounter,204,4
1361,56,1,Skirt,Clothing,43,Alabama,L,Black,Fall,2.8,0,Express,1,1,4,Bank Transfer,5,2,High Risk (Bargain Hunter),258,-3
1362,49,1,Dress,Clothing,32,Alabama,M,Beige,Fall,3.7,0,Next Day Air,1,1,39,Debit Card,3,2,High Risk (Bargain Hunter),128,0
1363,41,1,Coat,Outerwear,46,Colorado,M,Gray,Fall,4.3,0,Express,1,1,29,Cash,1,2,High Risk (Bargain Hunter),92,4
1364,36,1,Blouse,Clothing,90,Wisconsin,L,Red,Summer,4.0,0,Express,1,1,47,PayPal,4,2,Heavy Discounter,450,2
1365,68,1,Hat,Accessories,75,Delaware,L,Yellow,Fall,4.7,0,Express,1,1,5,Cash,4,2,Heavy Discounter,375,-1
1366,28,1,Handbag,Accessories,69,Indiana,M,Magenta,Winter,4.5,0,Store Pickup,1,1,18,Bank Transfer,2,2,Heavy Discounter,207,4
1367,45,1,Belt,Accessories,40,Iowa,M,Magenta,Fall,3.1,0,Free Shipping,1,1,10,Credit Card,2,2,High Risk (Bargain Hunter),120,-1
1368,60,1,Belt,Accessories,63,Iowa,S,Black,Fall,3.8,0,Express,1,1,25,Cash,4,2,Heavy Discounter,315,0
1369,21,1,Shirt,Clothing,36,Wisconsin,L,Orange,Summer,4.9,0,Express,1,1,2,Cash,1,2,High Risk (Bargain Hunter),72,1
1370,32,1,Shoes,Footwear,75,Iowa,M,Green,Winter,3.2,0,Standard,1,1,48,Venmo,2,2,Heavy Discounter,225,2
1371,27,1,Scarf,Accessories,67,Montana,L,Peach,Summer,Unengaged,0,2-Day Shipping,1,1,41,Bank Transfer,4,2,Heavy Discounter,335,0
1372,40,1,Pants,Clothing,64,Mississippi,M,Charcoal,Spring,2.8,0,Store Pickup,1,1,42,Credit Card,3,2,Heavy Discounter,256,0
1373,64,1,Blouse,Clothing,61,Michigan,M,Gray,Fall,4.0,0,2-Day Shipping,1,1,44,PayPal,2,2,Heavy Discounter,183,4
1374,18,1,Gloves,Accessories,40,Virginia,L,Turquoise,Winter,2.6,0,Store Pickup,1,1,6,Cash,4,2,High Risk (Bargain Hunter),200,-3
1375,22,1,Handbag,Accessories,97,New York,M,Red,Fall,2.7,0,Free Shipping,1,1,5,Bank Transfer,4,2,Heavy Discounter,485,-3
1376,42,1,Sneakers,Footwear,31,Maine,L,Brown,Spring,4.1,0,2-Day Shipping,1,1,8,Credit Card,5,2,High Risk (Bargain Hunter),186,-1
1377,57,1,Sandals,Footwear,65,New Jersey,L,Pink,Spring,5.0,0,Free Shipping,1,1,24,PayPal,5,2,Heavy Discounter,390,2
1378,33,1,Sunglasses,Accessories,54,Maryland,L,Olive,Spring,3.0,0,Next Day Air,1,1,42,Venmo,3,2,High Risk (Bargain Hunter),216,0
1379,37,1,Jacket,Outerwear,49,Kentucky,XL,Lavender,Fall,3.6,0,Free Shipping,1,1,24,Venmo,1,2,High Risk (Bargain Hunter),98,2
1380,21,1,T-shirt,Clothing,64,Minnesota,L,Purple,Fall,2.8,0,2-Day Shipping,1,1,38,Venmo,2,2,Heavy Discounter,192,2
1381,51,1,Sneakers,Footwear,35,Massachusetts,S,Beige,Winter,4.6,0,Standard,1,1,41,Cash,2,2,High Risk (Bargain Hunter),105,4
1382,30,1,Shoes,Footwear,86,Illinois,L,Green,Winter,2.9,0,Standard,1,1,48,Venmo,4,2,Heavy Discounter,430,0
1383,68,1,Jacket,Outerwear,55,Michigan,L,Brown,Winter,4.8,0,Express,1,1,16,Bank Transfer,4,2,High Risk (Bargain Hunter),275,2
1384,36,1,Scarf,Accessories,58,Wisconsin,M,Beige,Spring,3.3,0,Express,1,1,4,Venmo,3,2,High Risk (Bargain Hunter),232,-3
1385,46,1,Sneakers,Footwear,96,Alaska,M,Beige,Fall,4.6,0,Standard,1,1,8,Bank Transfer,1,2,Heavy Discounter,192,1
1386,41,1,Jewelry,Accessories,64,Mississippi,M,Indigo,Fall,2.6,0,Store Pickup,1,1,1,Bank Transfer,2,2,Heavy Discounter,192,-1
1387,68,1,Jacket,Outerwear,56,Oregon,M,Silver,Fall,4.0,0,Next Day Air,1,1,4,Debit Card,4,2,High Risk (Bargain Hunter),280,-1
1388,21,1,Blouse,Clothing,85,Maryland,M,Gold,Winter,3.8,0,Standard,1,1,20,Credit Card,3,2,Heavy Discounter,340,0
1389,62,1,Dress,Clothing,23,Arkansas,M,Lavender,Spring,3.9,0,Express,1,1,40,Cash,4,2,High Risk (Bargain Hunter),115,0
1390,59,1,Scarf,Accessories,72,Illinois,L,Orange,Fall,2.6,0,Store Pickup,1,1,8,Debit Card,2,2,Heavy Discounter,216,-1
1391,25,1,Hat,Accessories,38,Arkansas,M,Maroon,Summer,4.3,0,Standard,1,1,42,Debit Card,1,2,High Risk (Bargain Hunter),76,4
1392,53,1,Blouse,Clothing,29,Mississippi,S,White,Winter,3.6,0,Express,1,1,38,Credit Card,5,2,High Risk (Bargain Hunter),174,0
1393,31,1,Gloves,Accessories,46,Arkansas,M,Yellow,Spring,4.2,0,Express,1,1,34,Venmo,4,2,High Risk (Bargain Hunter),230,2
1394,46,1,Gloves,Accessories,58,Idaho,L,Yellow,Spring,3.9,0,Express,1,1,14,PayPal,2,2,High Risk (Bargain Hunter),174,-1
1395,26,1,Coat,Outerwear,43,Iowa,L,Magenta,Fall,4.7,0,Next Day Air,1,1,39,Cash,1,2,High Risk (Bargain Hunter),86,4
1396,47,1,Scarf,Accessories,32,West Virginia,L,Turquoise,Spring,2.8,0,Next Day Air,1,1,40,PayPal,2,2,High Risk (Bargain Hunter),96,2
1397,37,1,Pants,Clothing,30,Wisconsin,XL,Lavender,Winter,3.0,0,Next Day Air,1,1,49,Debit Card,3,2,High Risk (Bargain Hunter),120,0
1398,55,1,Sunglasses,Accessories,67,Massachusetts,S,Magenta,Summer,4.7,0,Store Pickup,1,1,33,PayPal,5,2,Heavy Discounter,402,2
1399,30,1,Dress,Clothing,45,Texas,M,Cyan,Summer,2.5,0,Free Shipping,1,1,25,Credit Card,1,2,High Risk (Bargain Hunter),90,2
1400,19,1,Hat,Accessories,81,Nebraska,M,Olive,Winter,3.1,0,Store Pickup,1,1,48,Venmo,5,2,Heavy Discounter,486,0
1401,36,1,Backpack,Accessories,23,Nevada,M,Red,Fall,3.6,0,Next Day Air,1,1,22,Credit Card,4,2,High Risk (Bargain Hunter),115,0
1402,23,1,Sandals,Footwear,59,Indiana,M,Blue,Fall,3.5,0,2-Day Shipping,1,1,1,PayPal,1,2,High Risk (Bargain Hunter),118,-1
1403,62,1,Sunglasses,Accessories,21,North Dakota,L,White,Summer,3.1,0,Express,1,1,47,PayPal,3,2,High Risk (Bargain Hunter),84,0
1404,26,1,Backpack,Accessories,20,Georgia,M,Peach,Spring,3.6,0,Store Pickup,1,1,20,Credit Card,2,2,High Risk (Bargain Hunter),60,2
1405,36,1,Jewelry,Accessories,28,New Mexico,M,Charcoal,Winter,3.5,0,Next Day Air,1,1,10,Debit Card,1,2,High Risk (Bargain Hunter),56,-1
1406,33,1,Socks,Clothing,100,New Hampshire,M,Peach,Winter,2.7,0,Store Pickup,1,1,39,Credit Card,3,2,Heavy Discounter,400,0
1407,32,1,Shirt,Clothing,46,Washington,L,Turquoise,Spring,3.6,0,Express,1,1,15,Debit Card,3,2,High Risk (Bargain Hunter),184,-3
1408,56,1,Handbag,Accessories,61,Nevada,XL,Charcoal,Spring,4.5,0,Express,1,1,11,Credit Card,5,2,Heavy Discounter,366,-1
1409,58,1,Blouse,Clothing,58,Maine,M,Yellow,Winter,4.1,0,Free Shipping,1,1,38,Venmo,1,2,High Risk (Bargain Hunter),116,4
1410,34,1,Backpack,Accessories,50,Idaho,M,Blue,Spring,4.2,0,Standard,1,1,41,Cash,2,2,High Risk (Bargain Hunter),150,4
1411,61,1,Hat,Accessories,93,Tennessee,M,Purple,Summer,4.0,0,Store Pickup,1,1,18,Debit Card,5,2,Heavy Discounter,558,2
1412,48,1,Skirt,Clothing,24,Louisiana,L,Green,Summer,2.8,0,Store Pickup,1,1,13,Venmo,4,2,High Risk (Bargain Hunter),120,-3
1413,25,1,Shorts,Clothing,100,Michigan,M,Charcoal,Summer,2.6,0,2-Day Shipping,1,1,43,Venmo,5,2,Heavy Discounter,600,0
1414,51,1,Blouse,Clothing,79,New Hampshire,S,Indigo,Fall,2.7,0,Store Pickup,1,1,12,Bank Transfer,4,2,Heavy Discounter,395,-3
1415,29,1,Socks,Clothing,51,Minnesota,M,Black,Summer,4.5,0,Store Pickup,1,1,3,Credit Card,2,2,High Risk (Bargain Hunter),153,1
1416,54,1,Belt,Accessories,90,Illinois,M,Blue,Winter,3.7,0,Free Shipping,1,1,12,Credit Card,4,2,Heavy Discounter,450,-3
1417,48,1,Boots,Footwear,56,Idaho,L,Silver,Summer,3.4,0,Free Shipping,1,1,46,Cash,4,2,High Risk (Bargain Hunter),280,0
1418,62,1,Shorts,Clothing,25,Montana,S,Brown,Spring,4.6,0,Standard,1,1,21,Debit Card,2,2,High Risk (Bargain Hunter),75,4
1419,18,1,Shirt,Clothing,75,Alabama,M,Violet,Summer,4.1,0,2-Day Shipping,1,1,23,Venmo,4,2,Heavy Discounter,375,2
1420,43,1,Handbag,Accessories,75,Montana,M,Orange,Summer,2.6,0,Free Shipping,1,1,4,Debit Card,4,2,Heavy Discounter,375,-3
1421,22,1,Jeans,Clothing,53,California,XL,Gray,Summer,4.6,0,Store Pickup,1,1,45,PayPal,4,2,High Risk (Bargain Hunter),265,2
1422,68,1,Dress,Clothing,100,Pennsylvania,S,Gold,Spring,3.0,0,Standard,1,1,24,Bank Transfer,2,2,Heavy Discounter,300,2
1423,44,1,Dress,Clothing,27,Texas,L,Charcoal,Fall,3.4,0,Free Shipping,1,1,3,PayPal,2,2,High Risk (Bargain Hunter),81,-1
1424,51,1,Sandals,Footwear,60,Michigan,S,Black,Fall,3.5,0,Free Shipping,1,1,12,Venmo,4,2,Heavy Discounter,300,-3
1425,66,1,Jacket,Outerwear,23,Connecticut,S,Indigo,Fall,3.5,0,Standard,1,1,34,Bank Transfer,4,2,High Risk (Bargain Hunter),115,0
1426,59,1,Coat,Outerwear,40,Wyoming,S,White,Winter,3.7,0,Next Day Air,1,1,39,Credit Card,5,2,High Risk (Bargain Hunter),240,0
1427,60,1,Pants,Clothing,38,Michigan,M,Yellow,Summer,4.8,0,Free Shipping,1,1,35,PayPal,4,2,High Risk (Bargain Hunter),190,2
1428,31,1,Backpack,Accessories,90,South Dakota,S,Orange,Summer,4.9,0,Store Pickup,1,1,8,Credit Card,5,2,Heavy Discounter,540,-1
1429,20,1,Blouse,Clothing,97,North Dakota,S,Green,Summer,4.9,0,Express,1,1,42,PayPal,4,2,Heavy Discounter,485,2
1430,24,1,Skirt,Clothing,38,Maryland,L,Gold,Fall,4.7,0,Standard,1,1,6,Credit Card,4,2,High Risk (Bargain Hunter),190,-1
1431,48,1,Sandals,Footwear,30,Michigan,S,Orange,Summer,4.9,0,Free Shipping,1,1,3,Credit Card,2,2,High Risk (Bargain Hunter),90,1
1432,39,1,Pants,Clothing,88,South Dakota,M,Cyan,Fall,2.9,0,Express,1,1,29,Venmo,4,2,Heavy Discounter,440,0
1433,34,1,Hat,Accessories,33,Florida,L,Black,Winter,4.4,0,Express,1,1,32,Debit Card,4,2,High Risk (Bargain Hunter),165,2
1434,70,1,Hoodie,Clothing,60,Minnesota,L,Yellow,Winter,3.2,0,Next Day Air,1,1,45,Debit Card,1,2,Heavy Discounter,120,2
1435,59,1,Sweater,Clothing,64,New York,L,Maroon,Summer,4.6,0,Free Shipping,1,1,21,Debit Card,2,2,Heavy Discounter,192,4
1436,45,1,Scarf,Accessories,95,Oregon,XL,Black,Fall,4.0,0,Standard,1,1,41,Cash,1,2,Heavy Discounter,190,4
1437,35,1,Sneakers,Footwear,83,Minnesota,M,Gray,Winter,3.7,0,Free Shipping,1,1,23,PayPal,2,2,Heavy Discounter,249,2
1438,69,1,Boots,Footwear,97,Montana,XL,Orange,Winter,4.2,0,Free Shipping,1,1,14,Cash,5,2,Heavy Discounter,582,-1
1439,58,1,Coat,Outerwear,38,Washington,M,Cyan,Spring,2.9,0,Standard,1,1,24,Debit Card,3,2,High Risk (Bargain Hunter),152,0
1440,25,1,Boots,Footwear,48,New Mexico,M,Magenta,Summer,4.8,0,Next Day Air,1,1,25,Cash,2,2,High Risk (Bargain Hunter),144,4
1441,27,1,Sandals,Footwear,76,Arizona,M,Pink,Spring,4.4,0,Standard,1,1,13,Venmo,3,2,Heavy Discounter,304,-1
1442,34,1,Pants,Clothing,25,Nebraska,S,Turquoise,Summer,3.4,0,Free Shipping,1,1,3,Venmo,4,2,High Risk (Bargain Hunter),125,-3
1443,53,1,Hoodie,Clothing,92,Idaho,S,Violet,Spring,2.8,0,2-Day Shipping,1,1,42,Credit Card,5,2,Heavy Discounter,552,0
1444,58,1,Sandals,Footwear,47,Idaho,L,Teal,Fall,4.2,0,Next Day Air,1,1,2,Cash,3,2,High Risk (Bargain Hunter),188,-1
1445,32,1,Sweater,Clothing,36,Vermont,L,Pink,Fall,3.8,0,Express,1,1,26,Cash,4,2,High Risk (Bargain Hunter),180,0
1446,64,1,Belt,Accessories,51,Arkansas,M,Gold,Fall,3.1,0,2-Day Shipping,1,1,24,Credit Card,5,2,High Risk (Bargain Hunter),306,0
1447,63,1,Jeans,Clothing,35,Wyoming,XL,Red,Summer,3.2,0,Express,1,1,6,Credit Card,4,2,High Risk (Bargain Hunter),175,-3
1448,23,1,Hoodie,Clothing,57,New Mexico,S,Beige,Summer,3.0,0,Next Day Air,1,1,25,PayPal,3,2,High Risk (Bargain Hunter),228,0
1449,64,1,Boots,Footwear,95,West Virginia,M,Black,Summer,3.6,0,Free Shipping,1,1,11,Credit Card,4,2,Heavy Discounter,475,-3
1450,18,1,Socks,Clothing,41,New York,L,Lavender,Winter,2.5,0,Store Pickup,1,1,20,Cash,4,2,High Risk (Bargain Hunter),205,0
1451,25,1,Dress,Clothing,44,Illinois,S,Teal,Winter,3.4,0,Free Shipping,1,1,25,Cash,4,2,High Risk (Bargain Hunter),220,0
1452,54,1,Jacket,Outerwear,34,Utah,M,Maroon,Fall,2.5,0,Next Day Air,1,1,35,PayPal,4,2,High Risk (Bargain Hunter),170,0
1453,60,1,Jacket,Outerwear,25,Colorado,L,Blue,Spring,4.7,0,2-Day Shipping,1,1,11,Bank Transfer,4,2,High Risk (Bargain Hunter),125,-1
1454,36,1,Boots,Footwear,93,Virginia,S,Teal,Winter,3.2,0,2-Day Shipping,1,1,41,Bank Transfer,2,2,Heavy Discounter,279,2
1455,66,1,Sneakers,Footwear,50,Georgia,L,Maroon,Winter,2.9,0,Free Shipping,1,1,17,Credit Card,5,2,High Risk (Bargain Hunter),300,0
1456,60,1,Pants,Clothing,79,Alabama,L,Silver,Fall,4.9,0,Express,1,1,1,PayPal,4,2,Heavy Discounter,395,-1
1457,59,1,Coat,Outerwear,100,Montana,S,Olive,Spring,2.7,0,Store Pickup,1,1,30,PayPal,4,2,Heavy Discounter,500,0
1458,58,1,Shirt,Clothing,57,Pennsylvania,S,Gray,Spring,4.7,0,Express,1,1,47,Venmo,2,2,High Risk (Bargain Hunter),171,4
1459,35,1,Sweater,Clothing,28,Missouri,M,Peach,Spring,2.9,0,2-Day Shipping,1,1,34,Venmo,1,2,High Risk (Bargain Hunter),56,2
1460,20,1,Shoes,Footwear,35,Maine,L,Yellow,Winter,4.8,0,Express,1,1,18,Venmo,2,2,High Risk (Bargain Hunter),105,4
1461,70,1,Boots,Footwear,85,Pennsylvania,L,Violet,Fall,4.6,0,Standard,1,1,33,Venmo,2,2,Heavy Discounter,255,4
1462,54,1,Sunglasses,Accessories,95,Oregon,S,Red,Summer,5.0,0,2-Day Shipping,1,1,42,Venmo,4,2,Heavy Discounter,475,2
1463,38,1,Sneakers,Footwear,90,Utah,S,Charcoal,Summer,4.8,0,2-Day Shipping,1,1,2,Venmo,4,2,Heavy Discounter,450,-1
1464,54,1,Jewelry,Accessories,49,Oklahoma,M,Beige,Summer,4.9,0,Store Pickup,1,1,1,Bank Transfer,3,2,High Risk (Bargain Hunter),196,-1
1465,33,1,Belt,Accessories,92,Montana,M,Peach,Winter,4.6,0,2-Day Shipping,1,1,23,Bank Transfer,4,2,Heavy Discounter,460,2
1466,46,1,Gloves,Accessories,72,Nebraska,XL,Violet,Winter,3.9,0,Store Pickup,1,1,42,Cash,2,2,Heavy Discounter,216,2
1467,58,1,Shorts,Clothing,71,Alabama,M,Green,Summer,4.5,0,Store Pickup,1,1,3,PayPal,5,2,Heavy Discounter,426,-1
1468,30,1,Jewelry,Accessories,27,Ohio,XL,Olive,Winter,4.7,0,Store Pickup,1,1,16,Debit Card,2,2,High Risk (Bargain Hunter),81,4
1469,42,1,Gloves,Accessories,39,Arkansas,S,Silver,Fall,3.9,0,Express,1,1,46,Cash,2,2,High Risk (Bargain Hunter),117,2
1470,28,1,Jewelry,Accessories,98,Mississippi,M,Purple,Winter,4.4,0,Standard,1,1,31,PayPal,4,2,Heavy Discounter,490,2
1471,43,1,Sandals,Footwear,27,California,M,Silver,Spring,3.9,0,Next Day Air,1,1,15,Cash,4,2,High Risk (Bargain Hunter),135,-3
1472,31,1,Jewelry,Accessories,71,Alaska,S,Gray,Spring,2.8,0,2-Day Shipping,1,1,48,Venmo,4,2,Heavy Discounter,355,0
1473,39,1,Hat,Accessories,24,Indiana,L,Turquoise,Spring,3.5,0,Store Pickup,1,1,11,Cash,1,2,High Risk (Bargain Hunter),48,-1
1474,69,1,Shorts,Clothing,63,Wisconsin,M,Violet,Fall,4.3,0,Express,1,1,20,Credit Card,4,2,Heavy Discounter,315,2
1475,31,1,Sweater,Clothing,72,New Jersey,S,Pink,Fall,3.9,0,Next Day Air,1,1,6,Credit Card,3,2,Heavy Discounter,288,-3
1476,44,1,Blouse,Clothing,61,Rhode Island,M,Teal,Spring,4.0,0,Express,1,1,24,Cash,3,2,Heavy Discounter,244,2
1477,39,1,Hat,Accessories,56,Wyoming,M,Magenta,Fall,4.1,0,Next Day Air,1,1,18,Credit Card,3,2,High Risk (Bargain Hunter),224,2
1478,24,1,Belt,Accessories,32,Oregon,XL,Silver,Summer,4.3,0,Standard,1,1,1,PayPal,4,2,High Risk (Bargain Hunter),160,-1
1479,28,1,Gloves,Accessories,23,Washington,M,Blue,Summer,4.2,0,Free Shipping,1,1,13,Venmo,2,2,High Risk (Bargain Hunter),69,1
1480,48,1,Coat,Outerwear,100,Washington,L,Black,Spring,4.0,0,Standard,1,1,2,Bank Transfer,1,2,Heavy Discounter,200,1
1481,39,1,Jewelry,Accessories,74,New Hampshire,M,Gold,Fall,3.6,0,Express,1,1,26,Cash,4,2,Heavy Discounter,370,0
1482,64,1,Skirt,Clothing,33,Maryland,S,Gray,Spring,3.3,0,Standard,1,1,31,PayPal,4,2,High Risk (Bargain Hunter),165,0
1483,28,1,Gloves,Accessories,67,Wisconsin,S,Magenta,Spring,4.1,0,2-Day Shipping,1,1,43,Bank Transfer,1,2,Heavy Discounter,134,4
1484,39,1,Jewelry,Accessories,61,Massachusetts,S,Yellow,Summer,4.7,0,Next Day Air,1,1,12,Debit Card,2,2,Heavy Discounter,183,1
1485,49,1,Shorts,Clothing,46,Nebraska,M,Teal,Summer,4.4,0,Store Pickup,1,1,22,Venmo,4,2,High Risk (Bargain Hunter),230,2
1486,22,1,Gloves,Accessories,56,Nebraska,L,Red,Spring,3.4,0,Standard,1,1,3,Cash,2,2,High Risk (Bargain Hunter),168,-1
1487,25,1,Sneakers,Footwear,73,Idaho,S,Yellow,Spring,5.0,0,Free Shipping,1,1,23,Venmo,4,2,Heavy Discounter,365,2
1488,40,1,Skirt,Clothing,44,Arizona,L,Black,Summer,4.6,0,Store Pickup,1,1,26,PayPal,5,2,High Risk (Bargain Hunter),264,2
1489,23,1,Hat,Accessories,44,Hawaii,L,Pink,Winter,4.0,0,Standard,1,1,37,Credit Card,1,2,High Risk (Bargain Hunter),88,4
1490,24,1,Jewelry,Accessories,26,Missouri,XL,Magenta,Summer,4.1,0,Next Day Air,1,1,42,Venmo,4,2,High Risk (Bargain Hunter),130,2
1491,66,1,Sneakers,Footwear,52,Louisiana,L,Olive,Spring,4.9,0,Express,1,1,15,Venmo,2,2,High Risk (Bargain Hunter),156,1
1492,27,1,Shirt,Clothing,54,Arkansas,S,Black,Summer,2.7,0,Free Shipping,1,1,10,Bank Transfer,4,2,High Risk (Bargain Hunter),270,-3
1493,62,1,Jacket,Outerwear,38,North Carolina,M,Maroon,Summer,4.5,0,Free Shipping,1,1,3,Venmo,4,2,High Risk (Bargain Hunter),190,-1
1494,70,1,Belt,Accessories,44,North Dakota,S,Gold,Fall,2.7,0,Standard,1,1,44,Credit Card,4,2,High Risk (Bargain Hunter),220,0
1495,43,1,T-shirt,Clothing,76,Montana,M,Gray,Spring,3.0,0,Next Day Air,1,1,23,Bank Transfer,2,2,Heavy Discounter,228,2
1496,45,1,Jewelry,Accessories,23,Rhode Island,M,Brown,Winter,4.5,0,Next Day Air,1,1,6,PayPal,1,2,High Risk (Bargain Hunter),46,1
1497,63,1,T-shirt,Clothing,98,Idaho,M,Purple,Winter,5.0,0,Standard,1,1,9,Venmo,2,2,Heavy Discounter,294,1
1498,69,1,Jacket,Outerwear,33,Michigan,S,Magenta,Spring,3.8,0,2-Day Shipping,1,1,16,Debit Card,4,2,High Risk (Bargain Hunter),165,0
1499,59,1,Sweater,Clothing,32,Illinois,M,Teal,Summer,3.1,0,Standard,1,1,46,Venmo,2,2,High Risk (Bargain Hunter),96,2
1500,19,1,Boots,Footwear,85,Georgia,S,Olive,Fall,3.4,0,Free Shipping,1,1,24,Credit Card,4,2,Heavy Discounter,425,0
1501,63,1,Jeans,Clothing,69,Alabama,L,Maroon,Summer,4.8,0,Next Day Air,1,1,22,Debit Card,3,2,Heavy Discounter,276,2
1502,37,1,Jeans,Clothing,55,Alaska,XL,Silver,Spring,2.7,0,Standard,1,1,13,Debit Card,4,2,High Risk (Bargain Hunter),275,-3
1503,37,1,Pants,Clothing,66,Massachusetts,M,Black,Summer,3.2,0,Store Pickup,1,1,20,Cash,2,2,Heavy Discounter,198,2
1504,50,1,Jacket,Outerwear,30,Michigan,M,Maroon,Fall,3.9,0,2-Day Shipping,1,1,46,Cash,4,2,High Risk (Bargain Hunter),150,0
1505,60,1,Jacket,Outerwear,80,Alaska,M,Teal,Winter,4.2,0,Next Day Air,1,1,10,Bank Transfer,3,2,Heavy Discounter,320,-1
